0 0 9.65112e-13
0 1 1.98056e-12
0 2 4.00582e-12
0 3 7.98524e-12
0 4 1.56883e-11
0 5 3.03779e-11
0 6 5.79739e-11
0 7 1.09043e-10
0 8 2.02143e-10
0 9 3.69328e-10
0 10 6.65054e-10
0 11 1.18031e-09
0 12 2.06455e-09
0 13 3.55917e-09
0 14 6.04734e-09
0 15 1.01268e-08
0 16 1.67138e-08
0 17 2.71875e-08
0 18 4.35869e-08
0 19 6.88708e-08
0 20 1.07252e-07
0 21 1.64616e-07
0 22 2.49018e-07
0 23 3.71262e-07
0 24 5.45536e-07
0 25 7.90059e-07
0 26 1.12769e-06
0 27 1.58639e-06
0 28 2.1995e-06
0 29 3.00559e-06
0 30 4.04789e-06
0 31 5.37305e-06
0 32 7.0292e-06
0 33 9.06324e-06
0 34 1.15174e-05
0 35 1.4425e-05
0 36 1.78062e-05
0 37 2.16631e-05
0 38 2.59754e-05
0 39 3.0697e-05
0 40 3.57538e-05
0 41 4.10432e-05
0 42 4.64358e-05
0 43 5.17795e-05
0 44 5.69056e-05
0 45 6.16376e-05
0 46 6.58004e-05
0 47 6.92315e-05
0 48 7.17913e-05
0 49 7.33724e-05
0 50 7.39072e-05
0 51 7.33724e-05
0 52 7.17913e-05
0 53 6.92315e-05
0 54 6.58004e-05
0 55 6.16376e-05
0 56 5.69056e-05
0 57 5.17795e-05
0 58 4.64358e-05
0 59 4.10432e-05
0 60 3.57538e-05
0 61 3.0697e-05
0 62 2.59754e-05
0 63 2.16631e-05
0 64 1.78062e-05
0 65 1.4425e-05
0 66 1.15174e-05
0 67 9.06324e-06
0 68 7.0292e-06
0 69 5.37305e-06
0 70 4.04789e-06
0 71 3.00559e-06
0 72 2.1995e-06
0 73 1.58639e-06
0 74 1.12769e-06
0 75 7.90059e-07
0 76 5.45536e-07
0 77 3.71262e-07
0 78 2.49018e-07
0 79 1.64616e-07
0 80 1.07252e-07
0 81 6.88708e-08
0 82 4.35869e-08
0 83 2.71875e-08
0 84 1.67138e-08
0 85 1.01268e-08
0 86 6.04734e-09
0 87 3.55917e-09
0 88 2.06455e-09
0 89 1.18031e-09
0 90 6.65054e-10
0 91 3.69328e-10
0 92 2.02143e-10
0 93 1.09043e-10
0 94 5.79739e-11
0 95 3.03779e-11
0 96 1.56883e-11
0 97 7.98524e-12
0 98 4.00582e-12
0 99 1.98056e-12
0 100 9.65112e-13

1 0 9.80778e-13
1 1 2.01271e-12
1 2 4.07085e-12
1 3 8.11486e-12
1 4 1.5943e-11
1 5 3.08711e-11
1 6 5.8915e-11
1 7 1.10814e-10
1 8 2.05425e-10
1 9 3.75323e-10
1 10 6.75849e-10
1 11 1.19947e-09
1 12 2.09806e-09
1 13 3.61694e-09
1 14 6.1455e-09
1 15 1.02912e-08
1 16 1.69851e-08
1 17 2.76288e-08
1 18 4.42944e-08
1 19 6.99887e-08
1 20 1.08993e-07
1 21 1.67288e-07
1 22 2.5306e-07
1 23 3.77288e-07
1 24 5.54392e-07
1 25 8.02883e-07
1 26 1.14599e-06
1 27 1.61214e-06
1 28 2.2352e-06
1 29 3.05438e-06
1 30 4.1136e-06
1 31 5.46027e-06
1 32 7.1433e-06
1 33 9.21036e-06
1 34 1.17043e-05
1 35 1.46592e-05
1 36 1.80953e-05
1 37 2.20148e-05
1 38 2.6397e-05
1 39 3.11953e-05
1 40 3.63342e-05
1 41 4.17095e-05
1 42 4.71896e-05
1 43 5.262e-05
1 44 5.78294e-05
1 45 6.26381e-05
1 46 6.68685e-05
1 47 7.03553e-05
1 48 7.29567e-05
1 49 7.45634e-05
1 50 7.51069e-05
1 51 7.45634e-05
1 52 7.29567e-05
1 53 7.03553e-05
1 54 6.68685e-05
1 55 6.26381e-05
1 56 5.78294e-05
1 57 5.262e-05
1 58 4.71896e-05
1 59 4.17095e-05
1 60 3.63342e-05
1 61 3.11953e-05
1 62 2.6397e-05
1 63 2.20148e-05
1 64 1.80953e-05
1 65 1.46592e-05
1 66 1.17043e-05
1 67 9.21036e-06
1 68 7.1433e-06
1 69 5.46027e-06
1 70 4.1136e-06
1 71 3.05438e-06
1 72 2.2352e-06
1 73 1.61214e-06
1 74 1.14599e-06
1 75 8.02883e-07
1 76 5.54392e-07
1 77 3.77288e-07
1 78 2.5306e-07
1 79 1.67288e-07
1 80 1.08993e-07
1 81 6.99887e-08
1 82 4.42944e-08
1 83 2.76288e-08
1 84 1.69851e-08
1 85 1.02912e-08
1 86 6.1455e-09
1 87 3.61694e-09
1 88 2.09806e-09
1 89 1.19947e-09
1 90 6.75849e-10
1 91 3.75323e-10
1 92 2.05425e-10
1 93 1.10814e-10
1 94 5.8915e-11
1 95 3.08711e-11
1 96 1.5943e-11
1 97 8.11486e-12
1 98 4.07085e-12
1 99 2.01271e-12
1 100 9.80778e-13

2 0 9.85743e-13
2 1 2.0229e-12
2 2 4.09146e-12
2 3 8.15594e-12
2 4 1.60237e-11
2 5 3.10273e-11
2 6 5.92132e-11
2 7 1.11374e-10
2 8 2.06465e-10
2 9 3.77223e-10
2 10 6.79271e-10
2 11 1.20554e-09
2 12 2.10868e-09
2 13 3.63525e-09
2 14 6.17662e-09
2 15 1.03433e-08
2 16 1.70711e-08
2 17 2.77687e-08
2 18 4.45186e-08
2 19 7.03431e-08
2 20 1.09545e-07
2 21 1.68135e-07
2 22 2.54341e-07
2 23 3.79198e-07
2 24 5.57198e-07
2 25 8.06948e-07
2 26 1.15179e-06
2 27 1.6203e-06
2 28 2.24651e-06
2 29 3.06984e-06
2 30 4.13443e-06
2 31 5.48791e-06
2 32 7.17947e-06
2 33 9.25699e-06
2 34 1.17636e-05
2 35 1.47334e-05
2 36 1.81869e-05
2 37 2.21262e-05
2 38 2.65307e-05
2 39 3.13532e-05
2 40 3.65181e-05
2 41 4.19206e-05
2 42 4.74285e-05
2 43 5.28864e-05
2 44 5.81221e-05
2 45 6.29552e-05
2 46 6.7207e-05
2 47 7.07115e-05
2 48 7.3326e-05
2 49 7.49409e-05
2 50 7.54871e-05
2 51 7.49409e-05
2 52 7.3326e-05
2 53 7.07115e-05
2 54 6.7207e-05
2 55 6.29552e-05
2 56 5.81221e-05
2 57 5.28864e-05
2 58 4.74285e-05
2 59 4.19206e-05
2 60 3.65181e-05
2 61 3.13532e-05
2 62 2.65307e-05
2 63 2.21262e-05
2 64 1.81869e-05
2 65 1.47334e-05
2 66 1.17636e-05
2 67 9.25699e-06
2 68 7.17947e-06
2 69 5.48791e-06
2 70 4.13443e-06
2 71 3.06984e-06
2 72 2.24651e-06
2 73 1.6203e-06
2 74 1.15179e-06
2 75 8.06948e-07
2 76 5.57198e-07
2 77 3.79198e-07
2 78 2.54341e-07
2 79 1.68135e-07
2 80 1.09545e-07
2 81 7.03431e-08
2 82 4.45186e-08
2 83 2.77687e-08
2 84 1.70711e-08
2 85 1.03433e-08
2 86 6.17662e-09
2 87 3.63525e-09
2 88 2.10868e-09
2 89 1.20554e-09
2 90 6.79271e-10
2 91 3.77223e-10
2 92 2.06465e-10
2 93 1.11374e-10
2 94 5.92132e-11
2 95 3.10273e-11
2 96 1.60237e-11
2 97 8.15594e-12
2 98 4.09146e-12
2 99 2.0229e-12
2 100 9.85743e-13

3 0 9.7902e-13
3 1 2.0091e-12
3 2 4.06355e-12
3 3 8.10032e-12
3 4 1.59144e-11
3 5 3.08157e-11
3 6 5.88094e-11
3 7 1.10615e-10
3 8 2.05056e-10
3 9 3.7465e-10
3 10 6.74638e-10
3 11 1.19732e-09
3 12 2.0943e-09
3 13 3.61046e-09
3 14 6.13449e-09
3 15 1.02728e-08
3 16 1.69546e-08
3 17 2.75793e-08
3 18 4.4215e-08
3 19 6.98633e-08
3 20 1.08798e-07
3 21 1.66988e-07
3 22 2.52606e-07
3 23 3.76612e-07
3 24 5.53398e-07
3 25 8.01444e-07
3 26 1.14394e-06
3 27 1.60925e-06
3 28 2.23119e-06
3 29 3.0489e-06
3 30 4.10623e-06
3 31 5.45049e-06
3 32 7.1305e-06
3 33 9.19385e-06
3 34 1.16834e-05
3 35 1.46329e-05
3 36 1.80629e-05
3 37 2.19753e-05
3 38 2.63497e-05
3 39 3.11394e-05
3 40 3.62691e-05
3 41 4.16347e-05
3 42 4.7105e-05
3 43 5.25257e-05
3 44 5.77257e-05
3 45 6.25258e-05
3 46 6.67486e-05
3 47 7.02292e-05
3 48 7.28259e-05
3 49 7.44298e-05
3 50 7.49723e-05
3 51 7.44298e-05
3 52 7.28259e-05
3 53 7.02292e-05
3 54 6.67486e-05
3 55 6.25258e-05
3 56 5.77257e-05
3 57 5.25257e-05
3 58 4.7105e-05
3 59 4.16347e-05
3 60 3.62691e-05
3 61 3.11394e-05
3 62 2.63497e-05
3 63 2.19753e-05
3 64 1.80629e-05
3 65 1.46329e-05
3 66 1.16834e-05
3 67 9.19385e-06
3 68 7.1305e-06
3 69 5.45049e-06
3 70 4.10623e-06
3 71 3.0489e-06
3 72 2.23119e-06
3 73 1.60925e-06
3 74 1.14394e-06
3 75 8.01444e-07
3 76 5.53398e-07
3 77 3.76612e-07
3 78 2.52606e-07
3 79 1.66988e-07
3 80 1.08798e-07
3 81 6.98633e-08
3 82 4.4215e-08
3 83 2.75793e-08
3 84 1.69546e-08
3 85 1.02728e-08
3 86 6.13449e-09
3 87 3.61046e-09
3 88 2.0943e-09
3 89 1.19732e-09
3 90 6.74638e-10
3 91 3.7465e-10
