0 0 3.27388e-11
0 1 4.8909e-11
0 2 7.27719e-11
0 3 1.07841e-10
0 4 1.59168e-10
0 5 2.33978e-10
0 6 3.42563e-10
0 7 4.99522e-10
0 8 7.25466e-10
0 9 1.04937e-09
0 10 1.51177e-09
0 11 2.16916e-09
0 12 3.09989e-09
0 13 4.41213e-09
0 14 6.25458e-09
0 15 8.83072e-09
0 16 1.24177e-08
0 17 1.73915e-08
0 18 2.42593e-08
0 19 3.3703e-08
0 20 4.66344e-08
0 21 6.42676e-08
0 22 8.82117e-08
0 23 1.20589e-07
0 24 1.64187e-07
0 25 2.22646e-07
0 26 3.00706e-07
0 27 4.04497e-07
0 28 5.41922e-07
0 29 7.23114e-07
0 30 9.61002e-07
0 31 1.27201e-06
0 32 1.67689e-06
0 33 2.20174e-06
0 34 2.87922e-06
0 35 3.75001e-06
0 36 4.8645e-06
0 37 6.2848e-06
0 38 8.08711e-06
0 39 1.03644e-05
0 40 1.32294e-05
0 41 1.68184e-05
0 42 2.12951e-05
0 43 2.68547e-05
0 44 3.37295e-05
0 45 4.21936e-05
0 46 5.25693e-05
0 47 6.52327e-05
0 48 8.06208e-05
0 49 9.92376e-05
0 50 0.000121662
0 51 0.000148552
0 52 0.000180656
0 53 0.000218813
0 54 0.000263962
0 55 0.000317146
0 56 0.000379511
0 57 0.000452311
0 58 0.000536906
0 59 0.000634757
0 60 0.000747419
0 61 0.000876535
0 62 0.00102382
0 63 0.00119103
0 64 0.00137998
0 65 0.00159246
0 66 0.00183026
0 67 0.00209511
0 68 0.00238862
0 69 0.00271229
0 70 0.00306742
0 71 0.00345507
0 72 0.00387606
0 73 0.00433083
0 74 0.00481947
0 75 0.00534166
0 76 0.00589659
0 77 0.00648296
0 78 0.00709894
0 79 0.00774216
0 80 0.00840967
0 81 0.00909794
0 82 0.00980293
0 83 0.01052
0 84 0.0112441
0 85 0.0119696
0 86 0.0126907
0 87 0.013401
0 88 0.0140941
0 89 0.0147634
0 90 0.0154022
0 91 0.0160039
0 92 0.0165622
0 93 0.017071
0 94 0.0175246
0 95 0.0179177
0 96 0.018246
0 97 0.0185054
0 98 0.018693
0 99 0.0188065
0 100 0.0188445

1 0 3.27124e-11
1 1 4.88696e-11
1 2 7.27132e-11
1 3 1.07754e-10
1 4 1.5904e-10
1 5 2.33789e-10
1 6 3.42287e-10
1 7 4.9912e-10
1 8 7.24881e-10
1 9 1.04852e-09
1 10 1.51055e-09
1 11 2.16741e-09
1 12 3.09739e-09
1 13 4.40857e-09
1 14 6.24954e-09
1 15 8.8236e-09
1 16 1.24077e-08
1 17 1.73774e-08
1 18 2.42397e-08
1 19 3.36758e-08
1 20 4.65968e-08
1 21 6.42158e-08
1 22 8.81405e-08
1 23 1.20492e-07
1 24 1.64054e-07
1 25 2.22467e-07
1 26 3.00463e-07
1 27 4.04171e-07
1 28 5.41485e-07
1 29 7.22531e-07
1 30 9.60227e-07
1 31 1.27098e-06
1 32 1.67553e-06
1 33 2.19996e-06
1 34 2.8769e-06
1 35 3.74699e-06
1 36 4.86058e-06
1 37 6.27973e-06
1 38 8.08058e-06
1 39 1.0356e-05
1 40 1.32187e-05
1 41 1.68049e-05
1 42 2.12779e-05
1 43 2.6833e-05
1 44 3.37023e-05
1 45 4.21596e-05
1 46 5.25269e-05
1 47 6.51801e-05
1 48 8.05557e-05
1 49 9.91575e-05
1 50 0.000121563
1 51 0.000148432
1 52 0.00018051
1 53 0.000218636
1 54 0.000263749
1 55 0.00031689
1 56 0.000379205
1 57 0.000451946
1 58 0.000536473
1 59 0.000634245
1 60 0.000746816
1 61 0.000875828
1 62 0.00102299
1 63 0.00119007
1 64 0.00137886
1 65 0.00159118
1 66 0.00182879
